Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Rating_InternetMovieDatabase,Rating_Metacritic,Error,Rating_RottenTomatoes,Season,Episode,seriesID,totalSeasons
It Ends with Us,2024,PG-13,09 Aug 2024,130 min,"Drama, Romance",Justin Baldoni,"Christy Hall, Colleen Hoover","Blake Lively, Justin Baldoni, Jenny Slate","When a woman's first love suddenly reenters her life, her relationship with a charming, but abusive neurosurgeon is upended and she realizes she must learn to rely on her own strength to make an impossible choice for her future.",English,United States,1 win & 5 nominations total,https://m.media-amazon.com/images/M/MV5BYzM2NGMzNGQtZjNhMi00MTVkLTg2ZGQtN2M4OTllYzU1Y2Y0XkEyXkFqcGc@._V1_SX300.jpg,53,6.3,"93,110",tt10655524,movie,N/A,"$148,518,266",N/A,N/A,True,6.3/10,53/100,,54%,,,,
Cuckoo,2009,N/A,17 Dec 2010,89 min,"Drama, Thriller",Richard Bracewell,Richard Bracewell,"Laura Fraser, Richard E. Grant, Antonia Bernath",A professor becomes obsessed with his star student.,English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BMTc4MTk0MTk0MF5BMl5BanBnXkFtZTcwNjYxMTUxNA@@._V1_SX300.jpg,N/A,3.7,140,tt1148779,movie,N/A,N/A,N/A,N/A,True,3.7/10,,,10%,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,Incorrect IMDb ID.,,,,,
Cuckoo,2024,R,09 Aug 2024,102 min,"Horror, Mystery, Thriller",Tilman Singer,Tilman Singer,"Hunter Schafer, Jan Bluthardt, Marton Csokas",A 17-year-old is forced to move with her family to a resort where things are not what they seem.,"English, German, French, American Sign ","Germany, United States",3 wins & 14 nominations total,https://m.media-amazon.com/images/M/MV5BMTBhMjVkOTQtYWUyOS00ZDVmLWJmMDMtYTg3MTBlMGIzNzkxXkEyXkFqcGc@._V1_SX300.jpg,62,5.7,"31,135",tt12349832,movie,N/A,"$6,217,733",N/A,N/A,True,5.7/10,62/100,,78%,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,Error getting data.,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,Incorrect IMDb ID.,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,Error getting data.,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,Incorrect IMDb ID.,,,,,
Harold and the Purple Crayon,2024,PG,02 Aug 2024,90 min,"Animation, Adventure, Comedy",Carlos Saldanha,"David Guion, Michael Handelman, Crockett Johnson","Zachary Levi, Lil Rel Howery, Benjamin Bottani","Inside of his book, adventurous Harold can make anything come to life simply by drawing it. After he grows up and draws himself off the book's pages and into the physical world, Harold finds he has a lot to learn about real life.",English,United States,2 nominations total,https://m.media-amazon.com/images/M/MV5BMzM0MmUyNDgtZmYwNi00ZGI2LWJhNjYtMDQzMzhjOTcyNjdhXkEyXkFqcGc@._V1_SX300.jpg,34,5.7,"9,221",tt1609486,movie,N/A,"$17,640,924",N/A,N/A,True,5.7/10,34/100,,27%,,,,
Trap,2006,Not Rated,08 Feb 2006,83 min,Thriller,James Bonner,James Bonner,"Lauren Allen, Heather Kozlakowski, Amanda Lamberti","After Amy convinces Nicole to kill her abusive husband, Nicole travels to her on-line friend's home -- only to find Amy's own abused spouse, Chandler. And he's got blood on his hands, too. TRAP is a painfully funny look inside lov...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTIzNTIxNzk1NV5BMl5BanBnXkFtZTcwMTQ1MjU1MQ@@._V1_SX300.jpg,N/A,5.1,95,tt0497457,movie,N/A,N/A,N/A,N/A,True,5.1/10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,Incorrect IMDb ID.,,,,,
The Firing Squad,2024,PG-13,01 Aug 2024,93 min,"Adventure, Biography, Drama",Timothy A. Chey,Timothy A. Chey,"James Barrington, Kevin Sorbo, Cuba Gooding Jr.",Based on the true story of three Christian prisoners who face execution in a third world country and how their joy in Christ results in a stunning conclusion.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BODlkYjYxNzktYmJjYi00ZTVkLWJhZDctODY3NjFiYTJlOGYyXkEyXkFqcGc@._V1_SX300.jpg,N/A,5.4,"4,338",tt30110854,movie,N/A,"$1,757,110",N/A,N/A,True,5.4/10,,,,,,,
Harold and the Purple Crayon,1959,G,31 Dec 1959,7 min,"Animation, Short, Family",David Piel,Crockett Johnson,Norman Rose,"A little boy takes a walk, using his purple crayon to create everything he encounters along the way.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYTNiNWE3OTUtM2NlNy00NzNjLWJkMTQtYTFhMzBlMmIzZWI5XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg,N/A,7.4,112,tt1219760,movie,N/A,N/A,N/A,N/A,True,7.4/10,,,,,,,
Trap,2022,N/A,05 Nov 2022,96 min,Crime,Anthony Edward Curry,Anthony Edward Curry,"Adam Ahlbrandt, Dylan Andresen, J.D. Brown","Facing life in prison, a hood dreams of the violent streets that forged his identity, but cursed his soul.","English, Italian",United States,N/A,https://m.media-amazon.com/images/M/MV5BYWRmNmNhOTAtMTc5Zi00YjIzLTg2NWQtZGUyYjRjMDkwMjg4XkEyXkFqcGdeQXVyMTIwNDI0NDA5._V1_SX300.jpg,N/A,N/A,6,tt10298496,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Trap,2024,PG-13,02 Aug 2024,105 min,"Crime, Horror, Mystery",M. Night Shyamalan,M. Night Shyamalan,"Josh Hartnett, Ariel Donoghue, Saleka Shyamalan",A father and his teen daughter attend a pop concert only to realize they've entered the center of a dark and sinister event.,English,"United States, Canada",3 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BMzJiN2UyZjgtMjQ3MS00MDhhLTg5ZDItZmVjMTU3MTcwNzE4XkEyXkFqcGc@._V1_SX300.jpg,52,5.8,"152,125",tt26753003,movie,N/A,"$42,777,281",N/A,N/A,True,5.8/10,52/100,,57%,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,Incorrect IMDb ID.,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,Incorrect IMDb ID.,,,,,
The Firing Squad,1999,N/A,21 Jan 1999,95 min,Drama,Tim Story,"Brian Buccellato, Tim Story","Kevin Mambo, Megahn Perry, Brian Buccellato",A woman who has fallen in love with a crime kingpin discovers he has a vicious temper and has no qualms about beating the woman he professes to love.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTkyMDY3MTI1OV5BMl5BanBnXkFtZTcwMzcyMDUyMQ@@._V1_SX300.jpg,N/A,3.4,40,tt0338030,movie,N/A,N/A,N/A,N/A,True,3.4/10,,,,,,,
Trap,2024,N/A,09 Feb 2024,118 min,Thriller,Deen Islam,N/A,"Apu Biswas, Joy Chowdhury, Don",N/A,Bengali,Bangladesh,N/A,https://m.media-amazon.com/images/M/MV5BMjQwNDI3MTItN2VkMy00MGQ4LTkwYTctNzUxZGZkNjdkNTdiXkEyXkFqcGdeQXVyNzY4MTQwMDU@._V1_SX300.jpg,N/A,N/A,8,tt26755008,movie,N/A,N/A,N/A,N/A,True,,,,57%,,,,
Coup!,2006,N/A,30 Jun 2006,90 min,Drama,Simon Cellan Jones,John Fortune,"Jared Harris, Robert Bathurst, Lucy Cohu","Dramatisation of the abortive real-life attempt by Simon Mann to organise a coup to take over Equatorial Guinea in 2004. The case achieved notoriety because one of the financial backers of the project was Sir Mark Thatcher, son of...",English,United Kingdom,N/A,N/A,N/A,7.1,99,tt0783498,movie,N/A,N/A,N/A,N/A,True,7.1/10,,,,,,,
Coup!,2023,N/A,02 Aug 2024,98 min,"Comedy, Thriller","Joseph Schuman, Austin Stark","Joseph Schuman, Austin Stark","Peter Sarsgaard, Billy Magnussen, Sarah Gadon","During the Spanish Flu of 1918, a mischievous cook leads a revolt against his wealthy employer.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTJmNWY2ZDUtY2NlZS00YTIwLThhMDEtMjQ3MTE0NTViMGU1XkEyXkFqcGc@._V1_SX300.jpg,61,6.1,"2,659",tt23793170,movie,N/A,"$166,559",N/A,N/A,True,6.1/10,61/100,,81%,,,,
Oddity,2024,R,19 Jul 2024,98 min,"Horror, Thriller",Damian Mc Carthy,Damian Mc Carthy,"Carolyn Bracken, Gwilym Lee, Steve Wall",A psychic medium attempts to uncover the truth behind her sister's murder at the site of the crime.,English,Ireland,8 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BMWU5Yjc0N2MtZjhlYS00MTM3LWI5YWUtZDg5MzcxZjEyZWJmXkEyXkFqcGc@._V1_SX300.jpg,78,6.7,"52,789",tt26470109,movie,N/A,"$1,200,477",N/A,N/A,True,6.7/10,78/100,,96%,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,Incorrect IMDb ID.,,,,,
Widow Clicquot,2023,R,16 Nov 2024,90 min,Drama,Thomas Napper,"Erin Dignam, Christopher Monger, Tilar J. Mazzeo","Haley Bennett, Tom Sturridge, Sam Riley",The story behind the Veuve Clicquot champagne family and business that began in the late 18th century.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOWYyZDg2N2YtYmU3YS00MTI0LTliM2QtZjcxNTJhMGRiNTBiXkEyXkFqcGc@._V1_SX300.jpg,65,6.3,"4,236",tt3234122,movie,N/A,"$1,023,984",N/A,N/A,True,6.3/10,65/100,,80%,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,Incorrect IMDb ID.,,,,,
Twisters,2024,PG-13,19 Jul 2024,122 min,"Action, Adventure, Thriller",Lee Isaac Chung,"Mark L. Smith, Joseph Kosinski, Michael Crichton","Daisy Edgar-Jones, Glen Powell, Anthony Ramos","Kate Carter, a retired tornado-chaser and meteorologist, is persuaded to return to Oklahoma to work with a new team and new technologies.",English,"United States, Japan",36 nominations total,https://m.media-amazon.com/images/M/MV5BNjM4MWEwMTEtNTcwYi00ZDI4LWEwMzUtNDMzODBhZmI5MWE1XkEyXkFqcGc@._V1_SX300.jpg,65,6.5,"187,104",tt12584954,movie,N/A,"$267,762,265",N/A,N/A,True,6.5/10,65/100,,75%,,,,
Dandelion,2018,N/A,27 Apr 2018,20 min,"Short, Drama, Sci-Fi",Chance White,"Todd Jacobs, Chance White","Olive Abercrombie, Karla Jean Davis, Hannah Fierman","In a not-too-distant future, an inmate at a mysterious prison must fight to unlock her mind to find the key to her escape.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNzU4MjcwMmUtMzQ4OC00OWE5LThjNDktNzk3N2VhODYwNWE1XkEyXkFqcGdeQXVyNDg5NDQ5Mg@@._V1_SX300.jpg,N/A,N/A,8,tt7379656,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,Incorrect IMDb ID.,,,,,
Dandelion,2024,R,10 Mar 2024,113 min,"Drama, Romance",Nicole Riegel,Nicole Riegel,"Thomas Doherty, KiKi Layne, Melanie Nicholls-King","It follows a singer-songwriter in a downward spiral as she takes a last effort gig at a motorcycle rally in South Dakota where she meets Casey, a guitarist who walked away from his dream long ago.",English,United States,2 nominations,https://m.media-amazon.com/images/M/MV5BZmVjNWVjZmItM2IyZC00Y2E0LWJkMDUtZjJhZjcyMmY5NDBlXkEyXkFqcGc@._V1_SX300.jpg,N/A,5.3,351,tt22866050,movie,N/A,"$89,433",N/A,N/A,True,5.3/10,,,75%,,,,
Disciples in the Moonlight,2024,N/A,17 Jul 2024,126 min,"Drama, Thriller",Brett Varvel,Josh Strychalski,"Todd Terry, Brett Varvel, Josh Strychalski",A reluctant leader heads up a team of seven Christians intent on smuggling Bibles to underground churches in a future America where the Bible is illegal and danger is around every corner.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMDA4YTU4YjYtMGE0MC00MjJhLWIyMDEtYjkzNzgwODE0MzRjXkEyXkFqcGc@._V1_SX300.jpg,N/A,3.7,514,tt23844724,movie,N/A,"$708,379",N/A,N/A,True,3.7/10,,,,,,,
Dandelion,2025,N/A,09 Mar 2025,N/A,"Short, Comedy, Drama",Fiona Obertinca,Corey Pinchoff,"Vic Michaelis, Kristin Carey, Sarah Cortez","In 1970s Los Angeles, rebellious queer teen Margaret gets thrown out of yet another foster placement and finds herself in the company of a mysterious social worker who's tasked with finding her a new home before the break of dawn....",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNWE5YjM0MWQtNTM0ZS00NTc2LWJmYTktYjdmMWU1YTM0MmIxXkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,N/A,tt31491806,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Longlegs,2024,R,12 Jul 2024,101 min,"Crime, Horror, Mystery",Osgood Perkins,Osgood Perkins,"Maika Monroe, Nicolas Cage, Blair Underwood","In pursuit of a serial killer, an FBI agent uncovers a series of occult clues that she must solve to end his terrifying killing spree.",English,"Canada, United States",9 wins & 32 nominations total,https://m.media-amazon.com/images/M/MV5BMmJkNGNiNjgtMzFlYy00ZDI5LWI2YzktZGVjYjI5MjQyMGU3XkEyXkFqcGc@._V1_SX300.jpg,77,6.6,"206,326",tt23468450,movie,N/A,"$74,346,140",N/A,N/A,True,6.6/10,77/100,,86%,,,,
Dandelion,2015,N/A,02 Oct 2015,16 min,"Short, Drama",Mary Alfred Thoma,Mary Alfred Thoma,"Kerry Cahill, Wanetah Walmsley, Chelsea Bryan",Two women go on a shared quest to find resolution and closure.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTkyNDkwMjI5N15BMl5BanBnXkFtZTgwMzMzMzIzNjE@._V1_SX300.jpg,N/A,N/A,N/A,tt4459808,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Dandelion,2004,R,27 Jan 2006,94 min,"Drama, Romance",Mark Milgard,"Mark Milgard, Robbie C. Williamson, Richard Murphy","Vincent Kartheiser, Taryn Manning, Arliss Howard","In a small town of rolling fields and endless skies, isolated 16 year old Mason lives in a world where families exist in fragmented silence and love seems to have gone missing. Then Mason meets Danny, a sensitive and troubled girl...",English,United States,4 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BMTY5NTIyNTEwNF5BMl5BanBnXkFtZTcwOTkwNzIzMQ@@._V1_SX300.jpg,62,6.8,"2,028",tt0338133,movie,N/A,N/A,N/A,N/A,True,6.8/10,62/100,,62%,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,Incorrect IMDb ID.,,,,,
Dandelion,2020,N/A,18 Nov 2020,12 min,"Short, Comedy, Drama",Jane Ballentyne,Jane Ballentyne,"Tess Jamieson-Karaha, Rob Mokaraka","Bax gets depressed sometimes. Rose tries to cheer him up. But she runs out of ideas when he runs out of road, and the line between her dreams and reality becomes blurry.",English,New Zealand,N/A,https://m.media-amazon.com/images/M/MV5BMGFiYmYwNjMtZDVjNC00ODk0LWFkM2UtMTg2MWRhOWZhMDc5XkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,N/A,tt19371136,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,Incorrect IMDb ID.,,,,,
Sing Sing,2023,R,02 Aug 2024,107 min,Drama,Greg Kwedar,"John H. Richardson, Brent Buell, Clint Bentley","Colman Domingo, Clarence Maclin, Sean San Jose","Divine G, imprisoned at Sing Sing for a crime he didn't commit, finds purpose by acting in a theatre group alongside other incarcerated men in this story of resilience, humanity, and the transformative power of art.",English,United States,Nominated for 3 Oscars. 70 wins & 201 nominations total,https://m.media-amazon.com/images/M/MV5BMDMzODBlNmMtZmUxNC00NWEwLWE4NTktZWUwNmExNGRlMWEzXkEyXkFqcGc@._V1_SX300.jpg,83,7.6,"26,346",tt28479262,movie,N/A,"$3,110,476",N/A,N/A,True,7.6/10,83/100,,97%,,,,
Fly Me to the Moon 3D,2007,G,29 Aug 2008,84 min,"Animation, Adventure, Family","Ben Stassen, Mimi Maynard",Domonic Paris,"Trevor Gagnon, Philip Bolden, David Gore",Three young houseflies stow away aboard the Apollo 11 flight to the moon.,English,"Belgium, United States",1 win & 2 nominations total,https://m.media-amazon.com/images/M/MV5BMTc2NTA5MTA2Ml5BMl5BanBnXkFtZTcwMjU5ODQ3MQ@@._V1_SX300.jpg,36,4.5,"4,916",tt0486321,movie,N/A,"$13,816,982",N/A,N/A,True,4.5/10,36/100,,20%,,,,
Fly Me to the Moon,2024,PG-13,12 Jul 2024,132 min,"Comedy, Romance",Greg Berlanti,"Keenan Flynn, Bill Kirstein, Rose Gilroy","Scarlett Johansson, Channing Tatum, Woody Harrelson","Marketing maven Kelly Jones wreaks havoc on NASA launch director Cole Davis's already difficult task. When the White House deems the mission too important to fail, the countdown truly begins.","English, Polish, Italian",United States,2 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BYzI4MzRlMGYtYWUwMC00M2FkLTliN2ItNDA1MDJhOTgwMzY5XkEyXkFqcGc@._V1_SX300.jpg,53,6.6,"55,303",tt1896747,movie,N/A,"$20,532,222",N/A,N/A,True,6.6/10,53/100,,66%,,,,
Sing Sing,1971,N/A,01 Nov 2003,5 min,"Documentary, Short",Barbet Schroeder,N/A,N/A,N/A,N/A,France,N/A,https://m.media-amazon.com/images/M/MV5BM2UxOThlYjEtNWVmZC00MWVkLWE3N2MtZjhkZTlhNjE2YWM0XkEyXkFqcGdeQXVyNTE1MDU0NzY@._V1_SX300.jpg,N/A,5.7,13,tt0443346,movie,N/A,N/A,N/A,N/A,True,5.7/10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,Incorrect IMDb ID.,,,,,
National Anthem,2023,R,18 Oct 2024,99 min,Drama,Luke Gilford,"Kevin Best, Luke Gilford, David Largman Murray","Charlie Plummer, Eve Lindley, Rene Rosado",A 21-year-old construction worker in New Mexico joins a community of queer rodeo performers in search of their own version of the American dream.,English,United States,3 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BMjcyNDQxMmEtMzE1Yy00ZjFjLTlkODYtMjE2YmI4MTBiNWI2XkEyXkFqcGc@._V1_SX300.jpg,75,6.2,"1,109",tt22803220,movie,N/A,"$268,183",N/A,N/A,True,6.2/10,75/100,,91%,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,Incorrect IMDb ID.,,,,,
MaXXXine,2024,R,05 Jul 2024,103 min,"Crime, Horror",Ti West,Ti West,"Charley Rowan McCain, Simon Prast, Mia Goth","In 1980s Hollywood, adult film star and aspiring actress Maxine Minx finally gets her big break. But as a mysterious killer stalks the starlets of Hollywood, a trail of blood threatens to reveal her sinister past.",English,"United States, United Kingdom, New Zealand",8 nominations total,https://m.media-amazon.com/images/M/MV5BNjBmYzFmODktNDIyZC00NWFmLTk2NTctYmZiY2E2OTA2OTc0XkEyXkFqcGc@._V1_SX300.jpg,64,6.2,"77,642",tt22048412,movie,N/A,"$15,097,632",N/A,N/A,True,6.2/10,64/100,,73%,,,,
Betrayal,2023,R,22 Aug 2023,94 min,"Action, Drama, Thriller",Rodger Griffiths,"Rodger Griffiths, Robert Drummond","Paul Higgins, Brian Vernel, Daniel Portman","Three brothers return to the remote woodland where they killed their abusive father only to discover his shallow grave is now empty, forcing them to question one another's loyalty with devastating consequences as fear and paranoia...",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BZDE4NWFjZWEtMzkwZi00YmRiLTgzM2ItMDYyMDA4YmZkZTExXkEyXkFqcGc@._V1_SX300.jpg,N/A,5.4,534,tt5473412,movie,N/A,N/A,N/A,N/A,True,5.4/10,,,90%,,,,
Kill,2011,Not Rated,13 Sep 2011,90 min,"Comedy, Horror, Thriller","Chad Archibald, Gabriel Carrer","Chad Archibald, Ry Barrett, Gabriel Carrer","Ry Barrett, Jennifer De Lucia, Pete Soltesz","Six strangers awake to find themselves the new tenants of a mysterious old house. Terrorized by insane Tiki-men in masks and taunted by their deranged captors,it soon becomes clear that only one singular action will save them: Kill.",English,"United States, Canada",N/A,https://m.media-amazon.com/images/M/MV5BMTQ1ODkzMzg3N15BMl5BanBnXkFtZTgwMTg1Mzc4MzE@._V1_SX300.jpg,N/A,4.4,129,tt0772179,movie,N/A,N/A,N/A,N/A,True,4.4/10,,,,,,,
Despicable Me 4,2024,PG,03 Jul 2024,94 min,"Animation, Adventure, Comedy","Chris Renaud, Patrick Delage","Mike White, Ken Daurio","Steve Carell, Kristen Wiig, Pierre Coffin","Gru, Lucy, Margo, Edith, and Agnes welcome a new member to the family, Gru Jr., who is intent on tormenting his dad. Gru faces a new nemesis in Maxime Le Mal and his girlfriend Valentina, and the family is forced to go on the run.","English, French",United States,2 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BNzY0ZTlhYzgtOTgzZC00ZTg2LTk4NTEtZDllM2E2NGE5Njg2XkEyXkFqcGc@._V1_SX300.jpg,52,6.2,"72,158",tt7510222,movie,N/A,"$361,004,205",N/A,N/A,True,6.2/10,52/100,,55%,,,,
A Quiet Place: Day One,2024,PG-13,28 Jun 2024,99 min,"Drama, Horror, Sci-Fi",Michael Sarnoski,"Michael Sarnoski, John Krasinski, Bryan Woods","Lupita Nyong'o, Joseph Quinn, Alex Wolff",A young woman named Sam finds herself trapped in New York City during the early stages of an invasion by alien creatures with ultra-sensitive hearing.,"English, American Sign ",United States,5 wins & 12 nominations total,https://m.media-amazon.com/images/M/MV5BMDdjZTljZWMtMDIwNi00MTA5LTkxZmItNmY0NDA3ZDM0N2M2XkEyXkFqcGc@._V1_SX300.jpg,68,6.3,"163,235",tt13433802,movie,N/A,"$139,051,884",N/A,N/A,True,6.3/10,68/100,,86%,,,,
Janet Planet,2023,PG-13,28 Jun 2024,113 min,Drama,Annie Baker,Annie Baker,"Zoe Ziegler, Luke Philip Bosco, June Walker Grossman","In rural Western Massachusetts, 11-year-old Lacy spends the summer of 1991 at home, enthralled by her own imagination and the attention of her mother, Janet. As the months pass, three visitors enter their orbit, all captivated by ...",English,"United States, United Kingdom",1 win & 6 nominations,https://m.media-amazon.com/images/M/MV5BYjlkODY0MTktNmJjMi00N2M0LTgyMDEtMWZhY2U3MjFiYTAyXkEyXkFqcGc@._V1_SX300.jpg,N/A,6.1,"2,205",tt28366692,movie,N/A,"$793,638",N/A,N/A,True,6.1/10,,,85%,,,,
The Exorcism,2024,R,21 Jun 2024,95 min,"Horror, Thriller",Joshua John Miller,"M.A. Fortin, Joshua John Miller","Russell Crowe, Ryan Simpkins, Sam Worthington",A troubled actor begins to exhibit a disruptive behavior while shooting a horror film. His estranged daughter wonders if he's slipping back into his past addictions or if there's something more sinister at play.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMzgwNTJjYzgtMTBmMS00MjRhLWJlNTUtNDcyMzFiM2I5MjAwXkEyXkFqcGc@._V1_SX300.jpg,46,4.2,"11,060",tt11240348,movie,N/A,"$4,530,418",N/A,N/A,True,4.2/10,46/100,,27%,,,,
Kinds of Kindness,2024,R,05 Jul 2024,164 min,"Comedy, Drama, Horror",Yorgos Lanthimos,"Yorgos Lanthimos, Efthimis Filippou","Emma Stone, Jesse Plemons, Willem Dafoe","A man seeks to break free from his predetermined path, a cop questions his wife's demeanor after her return from a supposed drowning, and a woman searches for an extraordinary individual prophesied to become a renowned spiritual g...",English,"Ireland, United Kingdom, United States, Greece",3 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BMjZmZGY1MzMtNDVkNi00NjE2LTlkMzMtMmUzNWExY2ExZWI2XkEyXkFqcGc@._V1_SX300.jpg,64,6.5,"65,248",tt22408160,movie,N/A,"$5,038,931",N/A,N/A,True,6.5/10,64/100,,71%,,,,
