Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Error,Rating_InternetMovieDatabase,Rating_RottenTomatoes,Rating_Metacritic,totalSeasons,Season,Episode,seriesID
Torn,2014,N/A,22 May 2014,22 min,"Short, Drama","Elmar Imanov, Engin Kundag","Elmar Imanov, Engin Kundag","Rasim Jafarov, Mir-Movsum Mirzazade, Zulfiyye Qurbanova",Torn is a daring romantic drama about the story of a young girl who falls in love from a place of brokenness with the perfect guy; But what happens when she finds herself in a self-destructive love affair. Jayda finally begins to ...,"Azerbaijani, English","Germany, Azerbaijan, United States",N/A,https://m.media-amazon.com/images/M/MV5BODEzMDc0MzE0OV5BMl5BanBnXkFtZTgwNDIwNjM5MTE@._V1_SX300.jpg,N/A,N/A,10,tt3723912,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Torn,2021,N/A,03 Dec 2021,92 min,Documentary,Max Lowe,N/A,"Conrad Anker, Jennifer Lowe-Anker, Alex Lowe",Alex Lowe's ill-fated climb and his son's arduous journey to return to the spot where his father perished.,English,"United States, United Kingdom",4 wins total,https://m.media-amazon.com/images/M/MV5BZmRlNjBmYTYtNjZjYS00MTIyLTk3YzQtODlmNzI3N2I0NjVjXkEyXkFqcGc@._V1_SX300.jpg,79,7.5,"2,057",tt11876896,movie,N/A,"$52,816",N/A,N/A,True,,7.5/10,100%,79/100,,,,
Escape Plan,2013,R,18 Oct 2013,115 min,"Action, Thriller",Mikael Håfström,"Miles Chapman, Jason Keller","Sylvester Stallone, Arnold Schwarzenegger, 50 Cent","When a structural-security authority finds himself set up and incarcerated in the world's most secret and secure prison, he has to use his skills to escape with help from the inside.","English, German, Arabic, Urdu",United States,2 nominations total,https://m.media-amazon.com/images/M/MV5BMTk3OTcxMTEyNl5BMl5BanBnXkFtZTcwMDQ4MjQ2OQ@@._V1_SX300.jpg,49,6.7,"267,557",tt1211956,movie,N/A,"$25,135,965",N/A,N/A,True,,6.7/10,50%,49/100,,,,
Carrie,1952,Approved,14 Aug 1952,118 min,"Drama, Romance",William Wyler,"Theodore Dreiser, Ruth Goetz, Augustus Goetz","Laurence Olivier, Jennifer Jones, Miriam Hopkins",A young girl from a provincial town learns the bitter reality of a big city and great love.,English,United States,Nominated for 2 Oscars. 5 nominations total,https://m.media-amazon.com/images/M/MV5BMmU0YWIyNDQtOTI4NC00Njk1LTljZjUtOWI4NmMwNzZlODY2XkEyXkFqcGc@._V1_SX300.jpg,N/A,7.3,"2,775",tt0044486,movie,N/A,N/A,N/A,N/A,True,,7.3/10,75%,,,,,
Torn,2010,Not Rated,07 May 2010,90 min,Drama,"Frank E. Jackson Jr., Diana Villamonte","Frank E. Jackson Jr., Christina Redmond","Walter Maxfield Jones, Chanté Bowser, Tamieka Chavis",A man finds himself torn between pursuing a relationship with new found love interest or giving his adulterous wife a second chance.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOWYzNGNkODEtMzkxOS00MWZiLWEwOTgtOTEwYjI0YTUyOTZiXkEyXkFqcGdeQXVyMzQzNDIzNDE@._V1_SX300.jpg,N/A,6.7,17,tt1989696,movie,N/A,N/A,N/A,N/A,True,,6.7/10,,,,,,
Romeo & Juliet,2021,N/A,23 Apr 2021,95 min,"Drama, Romance",Simon Godwin,"Emily Burns, William Shakespeare","Fisayo Akinade, Jessie Buckley, Ella Dacres",Adaptation of Shakespeare's tragedy set in modern-day Italy where two young lovers strive to transcend a violent world where Catholic and secular values clash.,N/A,United Kingdom,1 win & 3 nominations,https://m.media-amazon.com/images/M/MV5BMzk5M2EzNjUtMzIwZi00ZTc5LThhM2UtMjgxYjYyMDgyN2E2XkEyXkFqcGc@._V1_SX300.jpg,N/A,7.4,756,tt13366258,movie,N/A,N/A,N/A,N/A,True,,7.4/10,,,,,,
Machete Kills,2013,R,11 Oct 2013,107 min,"Action, Comedy, Crime",Robert Rodriguez,"Kyle Ward, Robert Rodriguez, Marcel Rodriguez","Danny Trejo, Alexa PenaVega, Mel Gibson",The U.S. government recruits Machete to battle his way through Mexico in order to take down an arms dealer who looks to launch a weapon into space.,"English, Spanish","United States, Russia",3 nominations total,https://m.media-amazon.com/images/M/MV5BMjA2MzUxMTM3M15BMl5BanBnXkFtZTgwMzA2NzkxMDE@._V1_SX300.jpg,41,5.6,"84,865",tt2002718,movie,N/A,"$8,008,161",N/A,N/A,True,,5.6/10,29%,41/100,,,,
Captain Phillips,2013,PG-13,11 Oct 2013,134 min,"Action, Biography, Crime",Paul Greengrass,"Billy Ray, Richard Phillips, Stephan Talty","Tom Hanks, Catherine Keener, Barkhad Abdi","The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the U.S.-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.","English, Somali","United States, United Kingdom, Malta",Nominated for 6 Oscars. 17 wins & 155 nominations total,https://m.media-amazon.com/images/M/MV5BMWYyNjI3ZjEtNGE5ZS00MDgxLWIzNGEtZTgzNDVlZjZjYWU5XkEyXkFqcGc@._V1_SX300.jpg,82,7.8,"513,813",tt1535109,movie,N/A,"$107,100,855",N/A,N/A,True,,7.8/10,93%,82/100,,,,
Romeo & Juliet,2013,PG-13,11 Oct 2013,118 min,"Drama, Romance",Carlo Carlei,"Julian Fellowes, William Shakespeare","Hailee Steinfeld, Douglas Booth, Damian Lewis","Romeo and Juliet secretly wed despite the sworn contempt their families hold for each other. It is not long, however, before a chain of fateful events changes the lives of both families forever.","Latin, English","United Kingdom, Italy, Switzerland, United States",2 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BMmRjNWViZWMtNjI3OS00MTlmLTgxZmItMDFlYzc2YjRhZjY1XkEyXkFqcGc@._V1_SX300.jpg,41,5.8,"13,134",tt1645131,movie,N/A,"$1,162,635",N/A,N/A,True,,5.8/10,23%,41/100,,,,
Romeo & Juliet,2017,N/A,27 Jun 2017,101 min,"Drama, Romance",Joel Petrie,"Arthur Brooke, William Painter, Joel Petrie","Dallin Major, Devin Neff, Laurie Harrop-Purser","Romeo, a hopeless romantic with emotionally-fueled impulsiveness, meets Juliet, an abused and desperate girl looking for anyway to escape. Together, destined for tragedy.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMDg4ZWZlZjEtNjFjNy00NzkxLTg3NWMtMzU0ODFlZmZiNTc2XkEyXkFqcGc@._V1_SX300.jpg,N/A,5.8,23,tt3827726,movie,N/A,N/A,N/A,N/A,True,,5.8/10,,,,,,
Ghost Team One,2013,R,20 Jan 2013,84 min,"Comedy, Horror","Ben Peyser, Scott Rutherford","Andrew Knauer, Arthur Pielli","Carlos Santos, J.R. Villarreal, Fernanda Romero",Two roommates deathly afraid of ghosts both fall in love with a girl who believes their home is haunted.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOTYwODQ3NzUyOV5BMl5BanBnXkFtZTgwNjAxNDcyMDE@._V1_SX300.jpg,21,4.2,"2,439",tt2272336,movie,N/A,"$9,195",N/A,N/A,True,,4.2/10,36%,21/100,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
Runner Runner,2013,R,04 Oct 2013,88 min,"Crime, Mystery, Thriller",Brad Furman,"Brian Koppelman, David Levien","Justin Timberlake, Ben Affleck, Gemma Arterton","When a poor college student who cracks an online poker game goes bust, he arranges a face-to-face with the man he thinks cheated him, a sly offshore entrepreneur.","English, Spanish",United States,2 nominations total,https://m.media-amazon.com/images/M/MV5BMTU5OTA0MjI4Ml5BMl5BanBnXkFtZTgwMTgxOTQwMDE@._V1_SX300.jpg,36,5.6,"66,877",tt2364841,movie,N/A,"$19,316,646",N/A,N/A,True,,5.6/10,8%,36/100,,,,
Gravity,2004,N/A,N/A,83 min,Drama,Peter J. Eaton,"Peter J. Eaton, Eric Feldman","Raymond Franza, Fedele P. Folino Jr., Teddy Cleanthes",Trailer for this mobster thriller,English,United States,1 win,https://m.media-amazon.com/images/M/MV5BMTljMjA0NWEtYTFkNS00NTA0LTk2NTYtMjgzNWRiOTQ1MWM4XkEyXkFqcGdeQXVyMzQzNDgxNzc@._V1_SX300.jpg,N/A,6.2,25,tt0412791,movie,N/A,N/A,N/A,N/A,True,,6.2/10,,,,,,
Grace Unplugged,2013,PG,01 Sep 2014,102 min,"Drama, Music",Brad J. Silverman,"Brad J. Silverman, Brandon Rice, James Killian","AJ Michalka, Kelly Thiebaud, James Denton","Grace Trey is a phenomenal singer. But at the tender age of eighteen, after she gets the music break of a lifetime and is thrust into the ""real world"" - her faith is put to the test.",English,United States,3 wins,https://m.media-amazon.com/images/M/MV5BMTA4MzY3MzA1MTZeQTJeQWpwZ15BbWU3MDY1MTE2Nzk@._V1_SX300.jpg,39,6.0,"3,666",tt2349460,movie,N/A,"$2,507,201",N/A,N/A,True,,6.0/10,57%,39/100,,,,
A.C.O.D.,2013,R,23 Jan 2013,88 min,Comedy,Stuart Zicherman,"Ben Karlin, Stuart Zicherman","Adam Scott, Richard Jenkins, Catherine O'Hara","A grown man caught in the crossfire of his parents' 15-year divorce discovers he was unknowingly part of a study on divorced children and is enlisted in a follow-up years later, which wreaks new havoc on his family.",English,United States,1 nomination total,https://m.media-amazon.com/images/M/MV5BMTQwNTc5MjkyNF5BMl5BanBnXkFtZTgwNzQ5NTYwMDE@._V1_SX300.jpg,50,5.7,"14,112",tt1311060,movie,N/A,"$175,705",N/A,N/A,True,,5.7/10,52%,50/100,,,,
Pulling Strings,2023,N/A,N/A,N/A,Short,"Michelle Clemens, Bridget A. Ricketts","Michelle Clemens, Bridget A. Ricketts","Jill Kennedy, Aedon Young, Jody Rideout",The object of Ruby's desire?...a rare diamond necklace that has been placed on auction. She enlists the help of techie expert Q-Bytes and petty thieves Joe Stone and Juan to snatch the jewels. However things don't quite go as plan...,English,Canada,1 win,https://m.media-amazon.com/images/M/MV5BNWYzMDg4OTgtYzhlYS00YmQ2LThjMTktMjQ0YTYwYzYzMDEwXkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,N/A,tt29379989,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Gravity,2019,N/A,27 May 2019,3 min,"Animation, Short",Yao Yao,Yao Yao,N/A,"Asked by his girlfriend about the essence of his love for her, a young man remembers a dream he once had about the African jungle, in which the forces of nature seemed to lead a life of their own.",English,Netherlands,3 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BZTYxN2IzMTgtMzExMi00N2ViLTgwMDYtMjgwNTE0NDk0NDZjXkEyXkFqcGdeQXVyMTA0NTA0NjA2._V1_SX300.jpg,N/A,N/A,N/A,tt11011794,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Gravity,2014,N/A,N/A,2 min,"Animation, Short",Ailin Liu,Ailin Liu,N/A,A young woman dances with an imaginary male force.,None,Canada,N/A,N/A,N/A,6.8,11,tt6418874,movie,N/A,N/A,N/A,N/A,True,,6.8/10,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
Gravity,2006,N/A,N/A,6 min,Short,Nicolas Provost,N/A,N/A,N/A,None,Belgium,1 nomination.,https://m.media-amazon.com/images/M/MV5BZDQ1ZDhmNDgtOTJkYy00Y2M2LThiMWItY2RkMTQ5M2MwNDEyXkEyXkFqcGdeQXVyMTEyODM2OTM@._V1_SX300.jpg,N/A,7.0,25,tt3326076,movie,N/A,N/A,N/A,N/A,True,,7.0/10,,,,,,
Gravity,2013,PG-13,04 Oct 2013,91 min,"Drama, Sci-Fi, Thriller",Alfonso Cuarón,"Alfonso Cuarón, Jonás Cuarón","Sandra Bullock, George Clooney, Ed Harris","Dr Ryan Stone, an engineer on her first space mission, and Matt Kowalski, an astronaut on his final expedition, have to survive in space after they are hit by debris while spacewalking.","English, Greenlandic","United Kingdom, United States",Won 7 Oscars. 240 wins & 188 nominations total,https://m.media-amazon.com/images/M/MV5BNjE5MzYwMzYxMF5BMl5BanBnXkFtZTcwOTk4MTk0OQ@@._V1_SX300.jpg,96,7.7,"890,882",tt1454468,movie,N/A,"$274,092,705",N/A,N/A,True,,7.7/10,96%,96/100,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
Don Jon,2013,R,27 Sep 2013,90 min,"Comedy, Drama, Romance",Joseph Gordon-Levitt,Joseph Gordon-Levitt,"Joseph Gordon-Levitt, Scarlett Johansson, Julianne Moore","A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love.",English,United States,2 wins & 28 nominations total,https://m.media-amazon.com/images/M/MV5BNDgwMTU2NDctODI0YS00ZmIxLWFiNjEtZDI2ZGE3NWFlZDY2XkEyXkFqcGc@._V1_SX300.jpg,66,6.5,"253,256",tt2229499,movie,N/A,"$24,477,704",N/A,N/A,True,,6.5/10,80%,66/100,,,,
We Are What We Are,2013,R,25 Oct 2013,105 min,"Drama, Horror, Thriller",Jim Mickle,"Nick Damici, Jim Mickle, Jorge Michel Grau","Bill Sage, Ambyr Childers, Julia Garner","The Parkers, a reclusive family who follow ancient customs, find their secret existence threatened as a torrential downpour moves into their area, forcing daughters Iris and Rose to assume responsibilities beyond those of a typica...",English,"United States, France",5 wins & 11 nominations total,https://m.media-amazon.com/images/M/MV5BMjI3NjI3NjAyN15BMl5BanBnXkFtZTgwODE3NzMxMDE@._V1_SX300.jpg,71,5.9,"22,911",tt2309021,movie,N/A,"$81,381",N/A,N/A,True,,5.9/10,85%,71/100,,,,
Rush,2010,N/A,05 May 2010,1 min,"Animation, Short",Gints Zilbalodis,Gints Zilbalodis,N/A,A young man anxiously crosses the road.,None,Latvia,N/A,https://m.media-amazon.com/images/M/MV5BMzNiNTBiYzMtYjkwMy00MjdkLWI5NjItNjIzMDZhN2FhNmEyXkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,37,tt34320451,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Northern Lights,1978,N/A,17 Nov 1978,95 min,"Drama, History","John Hanson, Rob Nilsson","John Hanson, Rob Nilsson","Robert Behling, Susan Lynch, Joe Spano","NORTHERN LIGHTS has the feel of an old black and white photograph discovered in an attic. The bitter-sweet story of young lovers caught up in an political struggle waged by farmers against the grain trade, the banks and the railro...",English,United States,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BMjQwNDM2ODk1OV5BMl5BanBnXkFtZTgwMTczMTQ2MzE@._V1_SX300.jpg,N/A,7.1,206,tt0078008,movie,N/A,"$9,453",N/A,N/A,True,,7.1/10,,,,,,
Thanks for Sharing,2012,R,14 Sep 2013,112 min,"Comedy, Drama, Romance",Stuart Blumberg,"Stuart Blumberg, Matt Winston","Mark Ruffalo, Tim Robbins, Gwyneth Paltrow",A romantic comedy that brings together three disparate characters who are learning to face a challenging and often confusing world as they struggle together against a common demon: sex addiction.,English,United States,2 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BMjA5MzI3ODcxMF5BMl5BanBnXkFtZTcwODY5MTc4OQ@@._V1_SX300.jpg,54,6.4,"29,810",tt1932718,movie,N/A,"$1,065,881",N/A,N/A,True,,6.4/10,50%,54/100,,,,
Northern Lights,2009,TV-PG,21 Mar 2009,120 min,"Drama, Mystery, Romance",Mike Robe,"Janet Brownell, Nora Roberts","LeAnn Rimes, Eddie Cibrian, Greg Lawson","Nate Burns accepts a job as chief of police in Lunacy, Alaska, hoping to to get away from the traumatic death of his partner back in Baltimore. He meets Meg, an independent bush pilot, whose father is found dead in a mountain cave.",English,"United States, Canada",N/A,https://m.media-amazon.com/images/M/MV5BYmQwODQ4MDktZGZiOC00M2QwLTkxOTEtMDgyMDlkMzdiMTE0XkEyXkFqcGc@._V1_SX300.jpg,N/A,5.7,"1,944",tt1363127,movie,N/A,N/A,N/A,N/A,True,,5.7/10,,,,,,
Northern Lights,1997,N/A,23 Aug 1997,111 min,Drama,Linda Yellen,"John Hoffman, Kevin Kane","Diane Keaton, Maury Chaykin, Joseph Cross","A stranger's call informs Roberta (Diane Keaton) that her estranged brother Frank has died in a small town under bizarre circumstances. Ben, his best friend from college, also gets the call.",English,"Canada, United States",1 nomination,https://m.media-amazon.com/images/M/MV5BZTU1MjVhNzItM2UyYS00ZWRjLWFmMmEtZjBjNzVkZjYyZWZkXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_SX300.jpg,N/A,5.3,269,tt0123197,movie,N/A,N/A,Disney Channel,N/A,True,,5.3/10,,,,,,
Prisoners,1975,R,01 Jul 1975,88 min,"Crime, Drama, War",William H. Bushnell,William H. Bushnell,"Jesse Dizon, Peter Hooten, Howard Hesseman","Melodrama set in South Vietnam in the 1960s. Krueger (Bramhall), a former infantry lieutenant, is imprisoned at Quai Dong, on the South China Sea, for refusing to fight. After a year at hard labor, he is told to use his Vietnamese...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMWU0N2RlZjMtODNiMy00YmFiLThmZGUtODAzOTU2NzVjY2NiL2ltYWdlXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg,N/A,7.1,15,tt0070562,movie,N/A,N/A,N/A,N/A,True,,7.1/10,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
Northern Lights,2016,N/A,13 Oct 2016,54 min,"Drama, Romance",Nicholas Connor,Nicholas Connor,"Gemma Paige North, Rhys Cadman, Katherine Quinn","As Emma approaches adulthood, she tries to live an ordinary life and keep up with her late mother's expectations. However, her anxiety weighs over her, stopping her from enjoying the last few youthful years.",English,United Kingdom,5 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BZDlmMTc2MDctYjZjMC00MWVjLWFmZWEtYTZlNTcwZGE1ODg0XkEyXkFqcGc@._V1_SX300.jpg,N/A,7.7,60,tt5592228,movie,N/A,N/A,N/A,N/A,True,,7.7/10,,,,,,
Prisoners,1985,N/A,N/A,55 min,Documentary,"Jonathan Borofsky, Gary Glassman",N/A,N/A,Exploring the personal lives of 32 prison inmates from before they were incarcerated.,English,United States,N/A,N/A,N/A,N/A,N/A,tt14850956,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Northern Lights,2000,N/A,N/A,30 min,Short,Liam O'Neill,Liam O'Neill,"Alan Archbold, Stephen Atkinson, Dawn Bradfield",N/A,N/A,Ireland,N/A,https://m.media-amazon.com/images/M/MV5BM2FiZmE1NmUtNzlmNC00ZDRmLWE5ODItMmNkOGI3MTZmMjA1XkEyXkFqcGdeQXVyMjUzNDA0MQ@@._V1_SX300.jpg,N/A,6.4,18,tt0308660,movie,N/A,N/A,N/A,N/A,True,,6.4/10,,,,,,
Prisoners,2013,R,20 Sep 2013,153 min,"Crime, Drama, Mystery",Denis Villeneuve,Aaron Guzikowski,"Hugh Jackman, Jake Gyllenhaal, Viola Davis",A desperate father takes the law into his own hands after police fail to find two kidnapped girls.,English,United States,Nominated for 1 Oscar. 10 wins & 38 nominations total,https://m.media-amazon.com/images/M/MV5BMTg0NTIzMjQ1NV5BMl5BanBnXkFtZTcwNDc3MzM5OQ@@._V1_SX300.jpg,70,8.2,"899,466",tt1392214,movie,N/A,"$61,002,302",N/A,N/A,True,,8.2/10,81%,70/100,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
Rush,2013,R,27 Sep 2013,123 min,"Biography, Drama, Sport",Ron Howard,Peter Morgan,"Daniel Brühl, Chris Hemsworth, Olivia Wilde","James Hunt and Niki Lauda, two extremely skilled Formula One racers, have an intense rivalry with each other. However, it is their enmity that pushes them to their limits.","English, German, Italian, French, Japanese, Spanish","United Kingdom, United States",Won 1 BAFTA Award6 wins & 66 nominations total,https://m.media-amazon.com/images/M/MV5BMTZhOGQxM2ItNGQyYy00YzE5LWI5MjMtNmMzNGQzNDE1OTUzXkEyXkFqcGc@._V1_SX300.jpg,74,8.1,"546,564",tt1979320,movie,N/A,"$26,947,624",N/A,N/A,True,,8.1/10,89%,74/100,,,,
Rush,1991,R,17 Jan 1992,120 min,"Action, Crime, Drama",Lili Fini Zanuck,"Kim Wozencraft, Peter Dexter","Jason Patric, Jennifer Jason Leigh, Sam Elliott","Two small-town Texas cops go undercover to catch a major drug dealer and are sucked into the drug culture, compromising their assignment.",English,United States,1 win & 5 nominations total,https://m.media-amazon.com/images/M/MV5BNjgzMzcyZDgtYWY5Zi00NDI4LWI5OWUtNzYzNTZiODE1ZWI1XkEyXkFqcGc@._V1_SX300.jpg,66,6.7,"10,601",tt0102820,movie,N/A,"$7,241,350",N/A,N/A,True,,6.7/10,72%,66/100,,,,
C.O.G.,2013,R,20 Jan 2013,88 min,"Comedy, Drama",Kyle Patrick Alvarez,"Kyle Patrick Alvarez, David Sedaris","Jonathan Groff, Denis O'Hare, Corey Stoll","A cocky young man travels to Oregon to work on an apple farm. Out of his element, he finds his lifestyle and notions being picked apart by everyone who crosses his path.","English, Spanish",United States,1 win & 2 nominations total,https://m.media-amazon.com/images/M/MV5BMTExODkwNTAzODBeQTJeQWpwZ15BbWU3MDAzNzE4OTk@._V1_SX300.jpg,60,5.6,"3,977",tt1650393,movie,N/A,"$55,301",N/A,N/A,True,,5.6/10,69%,60/100,,,,
Prisoners,1929,Passed,19 May 1929,87 min,"Crime, Drama, Romance",William A. Seiter,"Ferenc Molnár, Forrest Halsey, Paul Perez","Corinne Griffith, Ian Keith, Otto Matieson","Austrian cabaret dancer Riza Rigi (Corinne Griffith) is not above a bit of petty thievery once in a while, and she steals to attract the attention of Nicholas Cathy (Ian Keith), a young lawyer she is in love with, who unsuccessful...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZGQ2NTY5MTktOTJkZi00OGQ0LWI0MjQtNzcxMzliZGQ0MGVjXkEyXkFqcGdeQXVyMzI2MDEwNA@@._V1_SX300.jpg,N/A,6.8,38,tt0020291,movie,N/A,N/A,N/A,N/A,True,,6.8/10,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
My Son,1925,N/A,19 Apr 1925,70 min,"Drama, Music, Romance",Edwin Carewe,"Finis Fox, Martha M. Stanley","Alla Nazimova, Jack Pickford, Hobart Bosworth",A small town boy steals for the sake of running away with a visiting society woman's daughter. His shocked mother is determined to stop him.,"None, English",United States,N/A,https://m.media-amazon.com/images/M/MV5BZTM0YjVhZjEtNDdmNi00YjEyLWFjOWMtY2FlYmIwZTdmZTM0XkEyXkFqcGdeQXVyNzk3ODM4NQ@@._V1_SX300.jpg,N/A,N/A,N/A,tt0016137,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
My Son,2021,R,15 Sep 2021,95 min,"Crime, Drama, Mystery",Christian Carion,"Christian Carion, Laure Irrmann","James McAvoy, Claire Foy, Tom Cullen",Edmond Murray searches for answers deep in the Highlands after receiving a frantic call from his ex-wife that their seven-year-old son went missing from a campsite.,"English, Gaelic","United Kingdom, France, Germany",N/A,https://m.media-amazon.com/images/M/MV5BNjNjZDM4ZDUtYTQ1Yi00NzkzLTlhYmEtMzFmMjBlYmRkM2UzXkEyXkFqcGc@._V1_SX300.jpg,N/A,6.0,"17,108",tt13234058,movie,N/A,N/A,N/A,N/A,True,,6.0/10,25%,,,,,
