Response,Error,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Rating_InternetMovieDatabase,Rating_RottenTomatoes,Rating_Metacritic,Season,Episode,seriesID,totalSeasons
True,,Living Out Loud,2009,N/A,02 May 2009,100 min,Drama,Anne Wheeler,Pamela Wallace,"Gail O'Grady, Michael Shanks, Jessica Amlee","Emily Marshall wanted to be a singer-songwriter, but instead of following her dream, she wants to settle and gets married. Emily and her husband have two children and she teaches music at a high schoo . Her daughter is fourteen an...",English,United States,2 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BOGI1ZDY2MDMtYjIwNS00Y2Y2LWI2NTUtNzBkZTY4NmVhZTdlXkEyXkFqcGc@._V1_SX300.jpg,N/A,5.3,170,tt1227530,movie,N/A,N/A,N/A,N/A,5.3/10,,,,,,
True,,Living Out Loud,1998,R,06 Nov 1998,100 min,"Comedy, Drama, Romance",Richard LaGravenese,Richard LaGravenese,"Holly Hunter, Danny DeVito, Queen Latifah","Judith, a wife betrayed by her unfaithful husband, finds solace in a nightclub singer's advice. A random kiss awakens her to new possibilities, igniting an attraction to her apartment's elevator operator.",English,United States,5 nominations total,https://m.media-amazon.com/images/M/MV5BOGM4YTEzNDQtNDdjZi00YTQ5LWFlNzctMWY1YTc0ZDBhNzllXkEyXkFqcGc@._V1_SX300.jpg,64,6.5,"5,176",tt0120722,movie,N/A,"$12,905,901",N/A,N/A,6.5/10,59%,64/100,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Vampires,1979,N/A,09 Jan 1979,49 min,"Comedy, Drama",John Goldschmidt,Dixie Williams,"Peter Moran, Paul Moran, Tommy White",Three boys watch horror films on late night TV and see a man in a local cemetery whom they believe to be a vampire.,English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BOGU2NjdlMDQtZjcwYy00ODgwLWE4ODgtYzA0NTJlZmVhZGJkXkEyXkFqcGdeQXVyMDIzNDc0MA@@._V1_SX300.jpg,N/A,7.0,27,tt0375180,episode,,,,,7.0/10,,,9,11,tt0165592,
True,,Vampires,1998,R,30 Oct 1998,108 min,"Action, Horror, Thriller",John Carpenter,"John Steakley, Don Jakoby","James Woods, Daniel Baldwin, Sheryl Lee","Recovering from an ambush that killed his entire team, a vengeful vampire slayer must retrieve an ancient Catholic relic that, should it be acquired by vampires, will allow them to walk in sunlight.","English, Latin","Japan, United States",7 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BOTI2OTUyZjItMjY0My00NzY1LWI2MGYtZDJjY2RhM2NlY2E2XkEyXkFqcGc@._V1_SX300.jpg,42,6.1,"66,942",tt0120877,movie,N/A,"$20,308,772",N/A,N/A,6.1/10,43%,42/100,,,,
True,,American History X,1998,R,20 Nov 1998,119 min,"Crime, Drama",Tony Kaye,David McKenna,"Edward Norton, Edward Furlong, Beverly D'Angelo","Living a life marked by violence, neo-Nazi Derek finally goes to prison after killing two black youths. Upon his release, Derek vows to change; he hopes to prevent his brother, Danny, who idolizes Derek, from following in his foot...",English,United States,Nominated for 1 Oscar. 4 wins & 15 nominations total,https://m.media-amazon.com/images/M/MV5BMzhiOTQ0NDItOTg0Zi00OGVmLWE0OGEtMTI4NDM0NWMxZWU4XkEyXkFqcGc@._V1_SX300.jpg,62,8.5,"1,243,261",tt0120586,movie,N/A,"$6,719,864",N/A,N/A,8.5/10,84%,62/100,,,,
True,,Apt Pupil,1998,R,23 Oct 1998,111 min,"Crime, Drama, Thriller",Bryan Singer,"Stephen King, Brandon Boyce","Ian McKellen, Brad Renfro, Joshua Jackson",A boy blackmails his neighbor after suspecting him to be a Nazi war criminal.,"English, German","United States, France, Canada",6 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BZmMzOWM4NGQtMjBhZS00YmIxLTkwOTAtY2U0MmFjNWY0NTczXkEyXkFqcGc@._V1_SX300.jpg,53,6.7,"43,669",tt0118636,movie,N/A,"$8,863,193",N/A,N/A,6.7/10,54%,53/100,,,,
True,,Life Is Beautiful,2009,N/A,01 Jun 2009,90 min,Mystery,"Jeroen Berkvens, Mark de Cloe","Jeroen Berkvens, Mark de Cloe","Paloma Aguilera Valdebenito, Frans Bakker, Robert de Hoog","Erasmus compiled a few thousand Adagia, each exemplifies the classical truths that are our timeless and everyday wisdom. Life is Beautiful shows us just how wondrous life really is, by reflecting, quietly manipulating and exposing...",English,Netherlands,N/A,https://m.media-amazon.com/images/M/MV5BMjYwZGMyNmUtZGM2MC00NDIxLTllNDctOTIzOThjMzFkMDc3XkEyXkFqcGdeQXVyOTExNDExNDg@._V1_SX300.jpg,N/A,6.1,19,tt1433815,movie,N/A,N/A,N/A,N/A,6.1/10,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Soldier,1998,R,23 Oct 1998,99 min,"Action, Drama, Sci-Fi",Paul W.S. Anderson,David Webb Peoples,"Kurt Russell, Jason Scott Lee, Jason Isaacs","A soldier trained from birth is deemed obsolete and dumped on a waste planet where he is reluctantly taken in by a community of defenseless, stranded wayfarers.",English,"United States, United Kingdom",1 nomination total,https://m.media-amazon.com/images/M/MV5BZjY2ZDg4ZTktNDU2Zi00NzA0LThlZDktZjUwOTQwMDgyZjhjXkEyXkFqcGc@._V1_SX300.jpg,N/A,6.1,"61,551",tt0120157,movie,N/A,"$14,594,226",N/A,N/A,6.1/10,17%,,,,,
True,,Pleasantville,1998,PG-13,23 Oct 1998,124 min,"Comedy, Drama, Fantasy",Gary Ross,Gary Ross,"Tobey Maguire, Jeff Daniels, Joan Allen","Two 1990s teenage siblings find themselves transported to a 1950s sitcom where their influence begins to profoundly change that colorless, complacent world.",English,United States,Nominated for 3 Oscars. 18 wins & 45 nominations total,https://m.media-amazon.com/images/M/MV5BYmM4ZThmNzAtYzRmNi00ZjZmLThhYjAtYjU2YTcwMmY3MzRmXkEyXkFqcGc@._V1_SX300.jpg,71,7.5,"140,989",tt0120789,movie,N/A,"$40,584,421",N/A,N/A,7.5/10,85%,71/100,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Practical Magic,1998,PG-13,16 Oct 1998,104 min,"Comedy, Drama, Fantasy",Griffin Dunne,"Alice Hoffman, Robin Swicord, Akiva Goldsman","Sandra Bullock, Nicole Kidman, Stockard Channing","Two witch sisters, raised by their eccentric aunts in a small town, face closed-minded prejudice and a curse which threatens to prevent them ever finding lasting love.",English,United States,1 win & 6 nominations total,https://m.media-amazon.com/images/M/MV5BOGM3ZjFhZjAtOTdlMS00MTY2LThjYmYtMTA2ZWM3YjdiM2E4XkEyXkFqcGc@._V1_SX300.jpg,47,6.3,"104,318",tt0120791,movie,N/A,"$46,732,881",N/A,N/A,6.3/10,27%,47/100,,,,
True,,Bride of Chucky,1998,R,16 Oct 1998,89 min,"Comedy, Horror, Thriller",Ronny Yu,Don Mancini,"Jennifer Tilly, Brad Dourif, Katherine Heigl","Chucky, the doll possessed by a serial killer, discovers the perfect mate to kill and revive into the body of another doll.",English,"United States, Canada",5 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BYTk2OGE5MjktYjcyYS00M2QxLWE4YTYtYmNjYmE0M2I3ZDMxXkEyXkFqcGc@._V1_SX300.jpg,48,5.6,"68,028",tt0144120,movie,N/A,"$32,400,658",N/A,N/A,5.6/10,47%,48/100,,,,
True,,What Dreams May Come,2018,N/A,07 Nov 2018,27 min,"Short, Drama",Eckhart Schmidt,Eckhart Schmidt,Cecilia Saracino,N/A,English,Germany,N/A,N/A,N/A,N/A,N/A,tt10404942,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,A Night at the Roxbury,1998,PG-13,02 Oct 1998,82 min,"Comedy, Music, Romance",John Fortenberry,"Steve Koren, Will Ferrell, Chris Kattan","Chris Kattan, Will Ferrell, Raquel Gardner","Two dim-witted brothers dream of owning their own dance club or at least getting into the coolest and most exclusive club in town, The Roxbury.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOTcyOWVlMDAtZDkzNi00ZWVhLWE5MjMtZmJiYjE0NjU3NDlkXkEyXkFqcGc@._V1_SX300.jpg,26,6.2,"65,645",tt0120770,movie,N/A,"$30,331,165",N/A,N/A,6.2/10,11%,26/100,,,,
True,,What Dreams May Come,1998,PG-13,02 Oct 1998,113 min,"Drama, Fantasy, Romance",Vincent Ward,"Richard Matheson, Ron Bass","Robin Williams, Cuba Gooding Jr., Annabella Sciorra","Chris Nielsen dies in an accident, and enters Heaven. But when he discovers that his beloved wife Annie has killed herself out of grief over the loss, he embarks on an afterlife adventure to reunite with her.",English,"New Zealand, United States",Won 1 Oscar. 7 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BOWVmNzA5NDQtYTNiYy00YjI0LWJjMWItZjEyNmI5YjRlZTI5XkEyXkFqcGc@._V1_SX300.jpg,44,7.0,"117,520",tt0120889,movie,N/A,"$55,382,927",N/A,N/A,7.0/10,51%,44/100,,,,
True,,Urban Legend,1998,R,25 Sep 1998,99 min,"Horror, Mystery, Thriller",Jamie Blanks,Silvio Horta,"Jared Leto, Alicia Witt, Rebecca Gayheart",A college student suspects a series of bizarre deaths are connected to certain urban legends.,English,"Canada, United States, France",1 win & 2 nominations total,https://m.media-amazon.com/images/M/MV5BZWNkZjQ1NzktNTlkZC00MDRiLWIzNjEtMmQwNDg5NzdjYTI5XkEyXkFqcGc@._V1_SX300.jpg,35,5.6,"77,244",tt0146336,movie,N/A,"$38,072,438",N/A,N/A,5.6/10,30%,35/100,,,,
True,,Urban Legend,1994,N/A,N/A,25 min,"Short, Comedy",Adrienne Shelly,Adrienne Shelly,"Jan Leslie Harding, Julia McNeal, Melinda Wade","In a park, a homeless woman claiming to be a psychoanalyst helps out Annie, a troubled young woman in need of some guidance, by explaining to her in a fun and approachable way the philosophy of Freud and Kierkegaard.",English,United States,N/A,N/A,N/A,6.1,49,tt0111575,movie,N/A,N/A,N/A,N/A,6.1/10,,,,,,
True,,Clay Pigeons,1998,R,25 Sep 1998,104 min,"Comedy, Crime",David Dobkin,Matthew L. Healy,"Joaquin Phoenix, Gregory Sporleder, Georgina Cates","After hearing that his wife sleeps with Clay, Earl kills himself, making it look like Clay shot him. The widow doesn't like it when Clay starts sees another woman instead. Bodies start piling up.",English,"Germany, United States",1 nomination total,https://m.media-amazon.com/images/M/MV5BMzgyNmZlYmYtYWE5YS00ZGU5LTg2MmQtNjA5YzMyMjRiNjVmXkEyXkFqcGc@._V1_SX300.jpg,46,6.6,"12,520",tt0118863,movie,N/A,"$1,794,086",N/A,N/A,6.6/10,62%,46/100,,,,
True,,Ronin,1998,R,25 Sep 1998,122 min,"Action, Crime, Thriller",John Frankenheimer,"J.D. Zeik, David Mamet","Robert De Niro, Jean Reno, Natascha McElhone",A freelancing former U.S. intelligence agent tries to track down a mysterious package that's wanted by both the Irish and the Russian governments.,"English, French, Russian","United Kingdom, United States",1 win & 4 nominations total,https://m.media-amazon.com/images/M/MV5BYzU0MDEwOGMtZWFlMy00ZjllLWFmMWQtYWIxN2M1YmU5ZWQwXkEyXkFqcGc@._V1_SX300.jpg,67,7.2,"204,446",tt0122690,movie,N/A,"$41,616,262",N/A,N/A,7.2/10,69%,67/100,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,One True Thing,1998,R,18 Sep 1998,127 min,Drama,Carl Franklin,"Anna Quindlen, Karen Croner","Meryl Streep, Renée Zellweger, William Hurt",A career woman reassesses her parents' lives after she is forced to care for her cancer-stricken mother.,"English, Portuguese",United States,Nominated for 1 Oscar. 8 nominations total,https://m.media-amazon.com/images/M/MV5BZWE3ZjQ4YjYtOTdhMy00Y2ZjLTlkOWMtZDM3NWFhMWE4MDg2XkEyXkFqcGc@._V1_SX300.jpg,63,6.9,"12,941",tt0120776,movie,N/A,"$23,245,840",N/A,N/A,6.9/10,86%,63/100,,,,
True,,Rush Hour,1998,PG-13,18 Sep 1998,98 min,"Action, Comedy, Crime",Brett Ratner,"Ross LaManna, Jim Kouf","Jackie Chan, Chris Tucker, Ken Leung","A loyal and dedicated Hong Kong Inspector teams up with a reckless and loudmouthed L.A.P.D. detective to rescue the Chinese Consul's kidnapped daughter, while trying to arrest a dangerous crime lord along the way.","English, Cantonese, Mandarin, Japanese",United States,6 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BMGZiMzViNmEtNTNlZi00MzFmLTk5NTEtNDE2OTUzNmNlMTY4XkEyXkFqcGc@._V1_SX300.jpg,61,7.0,"319,211",tt0120812,movie,N/A,"$141,186,864",N/A,N/A,7.0/10,62%,61/100,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Rush Hour,1970,N/A,N/A,3 min,Short,Nick Nicholls,N/A,N/A,Time lapse photography shows the swarm of commuters at London Waterloo station racing about at top speed.,N/A,UK,N/A,N/A,N/A,5.6,11,tt1530501,movie,N/A,N/A,N/A,N/A,5.6/10,,,,,,
True,,Rush Hour,2018,N/A,12 Oct 2018,80 min,Documentary,Luciana Kaplan,N/A,Nicole Monosky,"A documentary of three people in three different cities, Istanbul, Los Angeles, and Mexico City, sharing their experiences on commuting - a sacrifice of half their lives for the sake of supporting themselves and their families.","English, Spanish, Turkish",Mexico,3 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BMGMzYWNlNDUtNmM5OS00YWQxLTgwYTItYWNhNDgzZDg1Y2JhXkEyXkFqcGdeQXVyMjQ2MTcxMTg@._V1_SX300.jpg,N/A,6.8,110,tt7620218,movie,N/A,N/A,N/A,N/A,6.8/10,100%,,,,,
True,,Rounders,1998,R,11 Sep 1998,121 min,"Crime, Drama",John Dahl,"David Levien, Brian Koppelman","Matt Damon, Edward Norton, Gretchen Mol",A law student and his pal gamble for high stakes.,"English, Hebrew, Russian",United States,1 win & 1 nomination total,https://m.media-amazon.com/images/M/MV5BMWQ1NTVjZjYtNzlhYi00YmQ2LWFhM2EtMWY4MGE3NzVmZGQzXkEyXkFqcGc@._V1_SX300.jpg,53,7.3,"166,187",tt0128442,movie,N/A,"$22,912,409",N/A,N/A,7.3/10,64%,53/100,,,,
True,,Knock Off,1998,R,04 Sep 1998,91 min,"Action, Crime, Thriller",Tsui Hark,Steven E. de Souza,"Jean-Claude Van Damme, Rob Schneider, Lela Rochon",A fashion designer must join forces with a C.I.A. agent to combat terrorism.,"English, Cantonese","Aruba, Hong Kong, United States",N/A,https://m.media-amazon.com/images/M/MV5BMmJkOTlmNTAtNDA2Ni00MmYwLTk5MjYtMmVlMmU0ZTU5YTVhXkEyXkFqcGc@._V1_SX300.jpg,37,4.9,"17,187",tt0120724,movie,N/A,"$10,319,915",N/A,N/A,4.9/10,10%,37/100,,,,
True,,54,1998,R,28 Aug 1998,93 min,"Drama, Music",Mark Christopher,Mark Christopher,"Ryan Phillippe, Salma Hayek, Neve Campbell",The famous 1970s New York City nightclub seen and told through the eyes of a young employee.,English,United States,9 nominations total,https://m.media-amazon.com/images/M/MV5BMDgzNzU4MDUtZTg0Mi00M2RjLTg5YmYtMjg1NjI4MjFiMmMyXkEyXkFqcGc@._V1_SX300.jpg,33,5.9,"35,272",tt0120577,movie,N/A,"$16,757,163",N/A,N/A,5.9/10,15%,33/100,,,,
True,,Wrongfully Accused,1998,PG-13,21 Aug 1998,87 min,"Action, Comedy, Thriller",Pat Proft,Pat Proft,"Leslie Nielsen, Richard Crenna, Kelly LeBrock","Ryan Harrison is framed for murder and must prove himself innocent by finding a mysterious one-eyed, one-armed, one-legged man after escaping from a bus accident on the way to jail.",English,"Germany, United States, Canada",1 nomination total,https://m.media-amazon.com/images/M/MV5BNzA1YzFlOTEtOTkzZC00MzE3LWFlYmEtYThmMzVmYjQ5ZjgxXkEyXkFqcGc@._V1_SX300.jpg,N/A,6.1,"30,624",tt0120901,movie,N/A,"$9,623,329",N/A,N/A,6.1/10,19%,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Dance with Me,1998,PG,21 Aug 1998,126 min,"Drama, Music, Romance",Randa Haines,Daryl Matthews,"Vanessa Williams, Chayanne, Kris Kristofferson","Rafael Infante (Chayanne) comes to Houston from Cuba to work at John Burnett's (Kris Kristofferson's) dance studio. He meets Ruby Sinclair (Vanessa Williams), a cute dance instructor there. Chemistry? Will John know he's Rafael's ...",English,United States,5 nominations,https://m.media-amazon.com/images/M/MV5BMTJkODM2YzYtZTJiMC00ODMwLWIwYzUtZTc1MDRlYjI1NWM1XkEyXkFqcGc@._V1_SX300.jpg,N/A,5.9,"6,965",tt0120576,movie,N/A,"$15,923,122",N/A,N/A,5.9/10,49%,,,,,
True,,Dead Man on Campus,1998,R,21 Aug 1998,96 min,Comedy,Alan Cohn,"Anthony Abrams, Adam Larson Broder, Michael Traeger","Tom Everett Scott, Mark-Paul Gosselaar, Poppy Montgomery","Two college roommates go out and party, resulting in bad grades. They learn of the clause that says, ""If your roommate dies, you get an A,"" and decide to find someone who is on the verge, so to speak, to move in with them.",English,United States,1 win & 7 nominations total,https://m.media-amazon.com/images/M/MV5BY2M3ZTc0MjctN2RiZS00MmMwLTkwNjUtZDBjZGNiZWIzMTk0XkEyXkFqcGc@._V1_SX300.jpg,27,6.0,"16,721",tt0118301,movie,N/A,"$15,064,946",N/A,N/A,6.0/10,15%,27/100,,,,
True,,Blade,1998,R,21 Aug 1998,120 min,"Action, Horror, Sci-Fi",Stephen Norrington,David S. Goyer,"Wesley Snipes, Stephen Dorff, Kris Kristofferson","A half-vampire, half-mortal man becomes a protector of the mortal race, while slaying evil vampires.","English, Russian, Serbian",United States,5 wins & 11 nominations total,https://m.media-amazon.com/images/M/MV5BNzAzMmY3OWMtNDgyMS00Y2U4LTlmM2UtY2YwMmM0MDI5ODJmXkEyXkFqcGc@._V1_SX300.jpg,47,7.1,"324,654",tt0120611,movie,N/A,"$70,087,718",N/A,N/A,7.1/10,59%,47/100,,,,
True,,Blade,1973,R,01 Dec 1973,90 min,"Mystery, Thriller",Ernest Pintoff,"Jeff Lieberman, Ernest Pintoff","John Marley, Jon Cypher, Kathryn Walker","A homicide detective goes after a woman-hating serial killer, who uses knives to murder his victims.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYjc3MDg1NjctOWFmMy00ODRkLTk4NTQtODQ0MzBkZmRkNmMzXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_SX300.jpg,N/A,5.3,287,tt0069797,movie,N/A,N/A,N/A,N/A,5.3/10,,,,,,
True,,The Avengers,1998,PG-13,14 Aug 1998,89 min,"Action, Adventure, Sci-Fi",Jeremiah S. Chechik,"Sydney Newman, Don MacPherson","Ralph Fiennes, Uma Thurman, Sean Connery",Two British Agents team up to stop Sir August de Wynter from destroying the world with a weather-changing machine.,English,United States,4 wins & 17 nominations total,https://m.media-amazon.com/images/M/MV5BZTA4ZmZlZWQtZDRlYS00ZWZhLTk0MzEtYjExMGIzMTBlZDNlXkEyXkFqcGc@._V1_SX300.jpg,12,3.8,"46,537",tt0118661,movie,N/A,"$23,384,939",N/A,N/A,3.8/10,5%,12/100,,,,
True,,The Avengers,2012,PG-13,04 May 2012,143 min,"Action, Sci-Fi",Joss Whedon,"Joss Whedon, Zak Penn","Robert Downey Jr., Chris Evans, Scarlett Johansson",Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.,"English, Russian",United States,Nominated for 1 Oscar. 39 wins & 81 nominations total,https://m.media-amazon.com/images/M/MV5BNGE0YTVjNzUtNzJjOS00NGNlLTgxMzctZTY4YTE1Y2Y1ZTU4XkEyXkFqcGc@._V1_SX300.jpg,69,8.0,"1,531,736",tt0848228,movie,N/A,"$623,357,910",N/A,N/A,8.0/10,91%,69/100,,,,
True,,Air Bud: Golden Receiver,1998,G,14 Aug 1998,90 min,"Comedy, Family, Sport",Richard Martin,"Kevin DiCicco, Paul Tamasy, Aaron Mendelsohn","Kevin Zegers, Cynthia Stevenson, Tim Conway",Story of a golden retriever who can play football.,English,"Canada, United States",4 nominations total,https://m.media-amazon.com/images/M/MV5BNjcxMzQ2NDM0NF5BMl5BanBnXkFtZTgwOTI4OTY4ODE@._V1_SX300.jpg,N/A,4.6,"6,511",tt0140796,movie,N/A,"$10,224,116",N/A,N/A,4.6/10,21%,,,,,
True,,The Avengers,1950,Approved,26 Jun 1950,90 min,Adventure,John H. Auer,"Rex Beach, Lawrence Kimble, Æneas MacKenzie","John Carroll, Adele Mara, Mona Maris","The attractive Argentine Don Careless is an adventurer and an excellent swordsman. Don is in love with Maria Moreno, since he had to emerge her jewels and had thereby to kill a shark. Don tries to prevent the forced marriage of Ma...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZTg2ZGU4MzEtMDQ5ZS00OTg1LTllYjEtNThlNzFkOWNmYzBiXkEyXkFqcGc@._V1_SX300.jpg,N/A,5.7,31,tt0167779,movie,N/A,N/A,N/A,N/A,5.7/10,,,,,,
True,,Snake Eyes,1998,R,07 Aug 1998,98 min,"Crime, Mystery, Thriller",Brian De Palma,"Brian De Palma, David Koepp","Nicolas Cage, Gary Sinise, John Heard",Corrupt Atlantic City police officer Rick Santoro and Navy Commander Kevin Dunn join forces to investigate both the assassination of Secretary of Defense Charles Kirkland and the disappearance of a beautiful stranger.,"English, Czech","United States, Canada",1 win & 4 nominations total,https://m.media-amazon.com/images/M/MV5BMWFhNWFhOTktZmY2ZS00OTAyLTg5MWMtYTY1OTkxYWMxMDRiXkEyXkFqcGc@._V1_SX300.jpg,52,6.1,"91,526",tt0120832,movie,N/A,"$55,591,409",N/A,N/A,6.1/10,42%,52/100,,,,
True,,The Negotiator,1998,R,29 Jul 1998,140 min,"Action, Crime, Drama",F. Gary Gray,"James DeMonaco, Kevin Fox","Samuel L. Jackson, Kevin Spacey, David Morse",A police negotiator confronts a framed counterpart.,English,"United States, Germany",2 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BNTBjZDM3NzctOGE2YS00NDZiLTk4ZWMtY2IwOWI5ZTE4ZDc0XkEyXkFqcGc@._V1_SX300.jpg,62,7.3,"162,540",tt0120768,movie,N/A,"$44,547,681",N/A,N/A,7.3/10,,62/100,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,The Negotiator,1995,N/A,10 Jan 1995,49 min,Documentary,Barry Greenwald,Barbara Sears,Buzz Hargrove,"This candid documentary opens the door on the riskiest labour negotiations in the history of the Canadian Auto Workers (now UNIFOR), Canada's largest private sector union. For veteran negotiator Buzz Hargrove, president of the uni...",English,Canada,5 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BZGY1NmNlZDUtNDRkYy00YTE0LWJhZmQtMDU3ZGMwYzliYjAwXkEyXkFqcGdeQXVyMjU0MzI5MQ@@._V1_SX300.jpg,N/A,8.7,27,tt0437354,movie,N/A,N/A,N/A,N/A,8.7/10,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Disturbing Behavior,1998,R,24 Jul 1998,84 min,"Horror, Mystery, Sci-Fi",David Nutter,Scott Rosenberg,"James Marsden, Katie Holmes, Nick Stahl","The new kid in Cradle Bay, Washington stumbles across something sinister about the town's method of transforming its unruly teens into upstanding citizens.",English,"Canada, Australia, United States",1 win & 2 nominations total,https://m.media-amazon.com/images/M/MV5BMjE2YWJhOTctZTE4Yy00ZDZhLTkzNGEtNzgzOGNjZWM5YWYwXkEyXkFqcGc@._V1_SX300.jpg,N/A,5.6,"26,346",tt0134619,movie,N/A,"$17,514,980",N/A,N/A,5.6/10,36%,,,,,
